secs,km,power,hr,cad,alt
0,0,0,116,0,7.2
1,0.0022,0,116,0,7.2
2,0.0047,0,116,0,7.4
3,0.0075,32,116,38,7.4
4,0.0103,129,116,38,7.2
5,0.0135,134,126,43,7.2
6,0.017,126,126,44,7.2
7,0.0207,134,125,46,7.2
8,0.0247,184,124,46,7.2
9,0.0289,159,122,50,7.2
10,0.0332,148,121,53,6.8
11,0.0376,151,121,55,6.8
12,0.0421,161,121,56,6.8
13,0.0467,160,120,58,6.8
14,0.0514,165,120,59,6.8
15,0.0563,174,120,60,7
16,0.0611,170,120,62,7
17,0.066,136,120,62,7.2
18,0.0709,113,120,62,7.2
19,0.0758,130,124,62,7.2
20,0.0809,156,124,63,7.2
21,0.0861,182,123,65,7.2
22,0.0914,166,123,67,7.2
23,0.0967,141,123,67,7.2
24,0.102,136,123,68,7.2
25,0.1073,143,123,68,7.2
26,0.1127,140,124,69,7.2
27,0.118,135,131,68,7.4
28,0.1233,142,131,68,7.4
29,0.1284,126,130,68,7.6
30,0.1335,116,130,66,7.6
31,0.1386,136,128,65,7.6
32,0.1436,141,128,64,7.8
33,0.1486,143,128,65,7.8
34,0.1538,156,128,65,7.8
35,0.1589,149,127,66,7.8
36,0.1641,140,126,66,7.8
37,0.1692,140,126,66,8
38,0.1744,137,126,66,8
39,0.1797,139,125,66,8.2
40,0.185,142,125,68,8.4
41,0.1903,156,125,69,8.4
42,0.1958,166,125,70,8.6
43,0.2014,152,125,70,8.8
44,0.2071,161,125,72,8.8
45,0.2128,156,125,72,8.8
46,0.2186,156,125,74,9
47,0.2243,170,125,74,9
48,0.23,157,125,74,9
49,0.2354,143,125,72,9
50,0.2409,149,125,70,9
51,0.2464,148,125,71,9
52,0.252,149,125,71,9
53,0.2575,157,125,71,9.2
54,0.263,160,125,71,9.2
55,0.2686,171,125,71,9.2
56,0.274,106,125,70,9.2
57,0.2794,95,125,70,9.2
58,0.2847,134,125,69,9.4
59,0.2901,144,125,69,9.6
60,0.2956,140,125,69,9.8
61,0.301,134,126,69,9.8
62,0.3065,159,126,70,9.8
63,0.3119,140,126,70,9.8
64,0.3174,159,126,70,10
65,0.3228,150,126,70,10
66,0.3282,143,126,70,10
67,0.3336,138,127,69,10.2
68,0.339,139,127,69,10.4
69,0.3444,155,127,69,10.6
70,0.3498,147,127,69,10.8
71,0.3552,142,127,69,10.8
72,0.3605,150,127,69,10.8
73,0.3659,152,128,69,11
74,0.3712,153,128,69,11
75,0.3765,157,129,69,11
76,0.3818,144,130,68,11
77,0.3871,143,130,68,11.2
78,0.3924,153,130,68,11.4
79,0.3977,173,131,68,11.6
80,0.403,168,131,68,11.6
81,0.4083,167,131,68,11.8
82,0.4137,163,131,69,11.8
83,0.419,164,131,69,11.8
84,0.4243,144,131,68,12
85,0.4296,143,131,68,12
86,0.4349,168,131,69,12.2
87,0.4403,170,138,69,12.2
88,0.4456,147,138,69,12.2
89,0.4509,111,138,68,12.4
90,0.4563,133,138,68,12.6
91,0.4616,123,138,69,12.8
92,0.4669,129,138,69,12.8
93,0.4722,140,138,68,13
94,0.4777,135,138,70,13.2
95,0.4832,113,138,71,13.2
96,0.4887,104,138,71,13.2
97,0.4944,104,138,71,13.2
98,0.5,119,138,72,13.4
99,0.5056,133,138,72,13.4
100,0.5113,134,138,73,13.6
101,0.5169,129,138,72,13.6
102,0.5225,140,138,72,13.6
103,0.528,155,138,72,13.6
104,0.5334,166,138,71,13.6
105,0.5388,165,138,70,13.6
106,0.5442,175,138,69,13.8
107,0.5497,162,139,69,14
108,0.555,138,138,69,14
109,0.5603,121,138,68,14.2
110,0.5657,127,139,68,14.2
111,0.571,160,139,69,14.2
112,0.5764,167,139,68,14.4
113,0.5819,117,139,69,14.6
114,0.5874,120,139,71,14.8
115,0.5929,122,139,71,14.8
