secs,km,power,hr,cad,alt
0,0,,87,48,23.2
1,0.0033,,88,51,23.4
2,0.0069,,88,55,23.4
3,0.0106,,89,58,23.4
4,0.0141,,90,58,23.4
5,0.0162,,90,23,23.4
6,0.0213667,,90.6667,39.3333,23.3333
7,0.0265333,,91.3333,55.6667,23.2667
8,0.0317,,92,72,23.2
9,0.0317,,92,72,23.2
10,0.0365,,93,68,23
11,0.0414,,94,70,22.8
12,0.0516,,95,74,22.6
13,0.0516,,95,74,22.6
14,0.05788,,95.6,74.2,22.64
15,0.06416,,96.2,74.4,22.68
16,0.07044,,96.8,74.6,22.72
17,0.07672,,97.4,74.8,22.76
18,0.083,,98,75,22.8
19,0.083,,98,75,22.8
20,0.0933,,100,73,22.8
21,0.0933,,100,73,22.8
22,0.099125,,100.125,72.75,22.8
23,0.10495,,100.25,72.5,22.8
24,0.110775,,100.375,72.25,22.8
25,0.1166,,100.5,72,22.8
26,0.122425,,100.625,71.75,22.8
27,0.12825,,100.75,71.5,22.8
28,0.134075,,100.875,71.25,22.8
29,0.1399,,101,71,22.8
30,0.1399,,101,71,22.8
31,0.1462,,100.25,53.25,22.8
32,0.1525,,99.5,35.5,22.8
33,0.1588,,98.75,17.75,22.8
34,0.1651,,98,0,22.8
35,0.1651,,98,0,22.8
36,0.17225,,96.5,0,22.9
37,0.1794,,95,0,23
38,0.1794,,95,0,23
39,0.1841,,95,0,22.8
40,0.1894,,94.75,15.5,22.75
41,0.1947,,94.5,31,22.7
42,0.2,,94.25,46.5,22.65
43,0.2053,,94,62,22.6
44,0.2053,,94,62,22.6
45,0.211433,,94.6667,63.6667,22.5333
46,0.217567,,95.3333,65.3333,22.4667
47,0.2237,,96,67,22.4
48,0.2237,,96,67,22.4
49,0.229575,,97,67,22.4
50,0.23545,,98,67,22.4
51,0.241325,,99,67,22.4
52,0.2472,,100,67,22.4
53,0.2472,,100,67,22.4
54,0.2561,,100,64,22.4
55,0.2561,,100,64,22.4
56,0.2622,,101,63.6667,22.4667
57,0.2683,,102,63.3333,22.5333
58,0.2744,,103,63,22.6
59,0.2744,,103,63,22.6
60,0.280767,,102,42,22.6667
61,0.287133,,101,21,22.7333
62,0.2935,,100,0,22.8
63,0.2935,,100,0,22.8
64,0.29885,,99.5,16,22.9
65,0.3042,,99,32,23
66,0.30955,,98.5,48,23.1
67,0.3149,,98,64,23.2
68,0.3149,,98,64,23.2
69,0.321167,,99,68.3333,23.2
70,0.327433,,100,72.6667,23.2
71,0.3337,,101,77,23.2
72,0.3337,,101,77,23.2
73,0.339117,,101.167,76.3333,23.2333
74,0.344533,,101.333,75.6667,23.2667
75,0.34995,,101.5,75,23.3
76,0.355367,,101.667,74.3333,23.3333
77,0.360783,,101.833,73.6667,23.3667
78,0.3662,,102,73,23.4
79,0.3662,,102,73,23.4
80,0.37115,,102,72.9,23.5
81,0.3761,,102,72.8,23.6
82,0.38105,,102,72.7,23.7
83,0.386,,102,72.6,23.8
84,0.39095,,102,72.5,23.9
85,0.3959,,102,72.4,24
86,0.40085,,102,72.3,24.1
87,0.4058,,102,72.2,24.2
88,0.41075,,102,72.1,24.3
89,0.4157,,102,72,24.4
90,0.4157,,102,72,24.4
