secs,km,power,hr,cad,alt
0,0,120,,39,1.4
1,0.0021,140,,39,1.4
2,0.0047,157,,49,1.4
3,0.008,153,,46,1.4
4,0.0114,194,,50,1.6
5,0.0155,212,,54,1.6
6,0.0199,204,,56,1.6
7,0.0246,177,,56,1.6
8,0.0301,192,,59,1.6
9,0.0353,213,,61,1.6
10,0.0412,213,,62,1.6
11,0.0474,211,,63,1.6
12,0.0534,166,,64,1.6
13,0.0599,146,,64,1.6
14,0.0667,141,,66,1.6
15,0.0735,161,,68,1.6
16,0.0804,161,,68,1.6
17,0.0874,176,,68,1.6
18,0.0945,164,,68,1.6
19,0.1016,155,,69,1.6
20,0.1091,157,,70,1.6
21,0.1167,161,,71,1.6
22,0.1241,164,,71,1.6
23,0.1316,164,,72,1.6
24,0.1396,166,,72,1.6
25,0.1472,174,,72,1.6
26,0.1552,173,,73,1.6
27,0.1631,161,,72,1.6
28,0.1714,149,,73,1.6
29,0.1793,150,,72,1.6
30,0.1876,151,,73,1.6
31,0.1957,146,,72,1.6
32,0.2042,138,,72,1.6
33,0.2125,132,,72,1.6
34,0.2209,127,,71,1.6
35,0.2295,115,,72,1.6
36,0.2381,105,,72,1.6
37,0.2467,133,,73,1.6
38,0.2555,165,,73,1.6
39,0.2649,161,,72,1.6
40,0.2734,155,,73,1.6
41,0.2824,157,,73,1.6
42,0.2916,172,,74,1.6
43,0.3007,191,,75,1.6
44,0.3099,196,,75,1.6
45,0.3193,174,,74,1.6
46,0.3288,151,,75,1.6
47,0.3383,140,,75,1.6
48,0.3477,145,,75,1.6
49,0.3569,154,,75,1.6
50,0.3655,163,,75,1.6
51,0.3745,163,,74,1.6
52,0.3835,160,,75,1.6
53,0.3931,158,,75,1.6
54,0.4022,148,,75,1.6
55,0.4112,141,,75,1.6
56,0.4208,152,,76,1.6
57,0.4302,168,,75,1.6
58,0.4392,172,,75,1.6
59,0.4483,170,,76,1.6
60,0.4579,178,,76,1.6
61,0.467,175,,75,1.6
62,0.4765,175,,76,1.6
63,0.4861,162,,76,1.6
64,0.4955,147,,76,1.6
65,0.5049,150,,75,1.6
66,0.5146,164,,76,1.6
67,0.524,175,,76,1.6
68,0.5334,175,,77,1.6
69,0.5426,181,,77,1.6
70,0.5524,195,,76,1.6
71,0.5617,190,,76,1.6
72,0.5712,164,,76,1.6
73,0.5807,154,,75,1.8
74,0.5904,149,,75,1.8
75,0.5998,151,,75,1.8
76,0.609,160,,74,2
77,0.6182,172,,73,2
78,0.6271,181,,73,2.2
79,0.6362,184,,73,2.2
80,0.6452,192,,74,2.4
81,0.6539,207,,73,2.4
82,0.6628,208,,72,2.6
83,0.6716,205,,73,2.6
84,0.6806,207,,73,2.8
85,0.6892,206,,72,2.8
86,0.6982,192,,72,3
87,0.7068,184,,72,3
88,0.7157,196,,72,3.2
89,0.7243,196,,71,3.4
90,0.7327,203,,70,3.6
91,0.7417,211,,70,3.8
92,0.75,214,,68,4
93,0.758,215,,67,4.2
94,0.7662,198,,67,4.4
95,0.7739,179,,68,4.4
96,0.7821,189,,68,4.6
97,0.7899,200,,69,4.6
98,0.7982,203,,69,4.6
99,0.8065,200,,70,4.6
100,0.8146,194,,70,4.6
101,0.8231,189,,71,4.6
102,0.8317,189,,72,4.8
103,0.8401,197,,72,4.8
104,0.8485,190,,72,4.8
105,0.8568,179,,73,4.8
106,0.8653,173,,73,4.8
107,0.8738,172,,74,4.8
108,0.8824,175,,73,4.8
109,0.8908,174,,74,4.8
110,0.8996,174,,74,4.8
111,0.9087,169,,74,4.8
112,0.9176,164,,75,4.8
113,0.9265,164,,75,5
114,0.9357,166,,75,5
115,0.9447,166,,74,5
116,0.9537,166,,74,5
117,0.9625,165,,73,5
118,0.9714,170,,74,5.2
119,0.9806,185,,75,5.2
120,0.9896,185,,75,5.2
121,0.9984,200,,74,5.2
122,1.0072,201,,75,5.2
123,1.016,191,,75,5.4
124,1.0247,184,,75,5.4
125,1.034,179,,74,5.6
126,1.0422,182,,74,5.8
127,1.0505,188,,73,6
128,1.059,196,,72,6.2
129,1.0668,205,,69,6.4
130,1.0748,203,,67,6.6
131,1.0828,180,,70,7
132,1.0901,174,,75,7.2
133,1.0976,185,,76,7.2
134,1.1053,205,,76,7.4
135,1.1128,216,,75,7.4
136,1.1204,211,,74,7.6
137,1.128,190,,77,7.6
138,1.1358,186,,77,7.6
139,1.1428,184,,77,7.6
140,1.1506,167,,76,7.6
141,1.1584,146,,76,7.6
142,1.1658,124,,77,7.6
143,1.1736,132,,79,7.6
144,1.1811,148,,79,7.8
145,1.1883,154,,75,8.2
146,1.1951,194,,72,8.6
147,1.2016,238,,68,9
148,1.2077,258,,60,9.4
149,1.2135,236,,60,9.8
150,1.219,257,,65,10.2
151,1.2243,290,,80,10.6
152,1.2293,277,,81,11
153,1.2343,279,,79,11.4
154,1.239,295,,72,11.8
155,1.2436,280,,67,12.2
156,1.248,274,,65,12.6
157,1.2523,287,,70,12.8
158,1.2565,275,,77,13.2
159,1.2605,261,,76,13.6
160,1.2643,270,,75,14
161,1.268,283,,75,14.2
162,1.2716,280,,73,14.6
163,1.2755,263,,68,14.8
164,1.2795,246,,75,15
165,1.2837,240,,79,15.2
166,1.2882,229,,84,15.2
167,1.2931,229,,96,15.4
168,1.2981,253,,81,15.6
169,1.3032,248,,80,15.8
170,1.3083,254,,79,16.2
171,1.313,251,,72,16.8
172,1.3172,267,,69,17.2
173,1.321,267,,66,17.6
174,1.3245,294,,71,18
175,1.3281,331,,78,18.4
