secs,km,power,hr,cad,alt
0,0,163,87,48,-21.8
1,0.0033,127,88,51,-22
2,0.0065,107,88,53,-22
3,0.0098,97,88,53,-22.2
4,0.0131,91,89,54,-22.2
5,0.0166,92,89,55,-22
6,0.0203,115,90,58,-22.2
7,0.024,128,90,60,-22.2
8,0.028,108,91,57,-22.2
9,0.0321,133,91,58,-22.2
10,0.0363,91,92,58,-22
11,0.0405,87,92,62,-22
12,0.0448,84,92,63,-22
13,0.0492,78,92,64,-22.2
14,0.0539,81,93,65,-22.4
15,0.0586,83,94,67,-22.4
16,0.0634,83,94,63,-22.4
17,0.0683,85,95,62,-22.4
18,0.0734,92,95,64,-22.4
19,0.0785,79,95,65,-22.2
20,0.0837,61,95,66,-22.2
21,0.0889,37,95,66,-22.2
22,0.0942,59,95,68,-22.2
23,0.0995,67,94,69,-22.2
24,0.1049,63,94,69,-22.4
25,0.1103,70,95,69,-22.4
26,0.1157,67,95,70,-22.4
27,0.1211,70,95,70,-22.4
28,0.1266,70,96,70,-22.4
29,0.1321,74,96,71,-22.4
30,0.1377,66,96,72,-22.6
31,0.1432,64,96,72,-22.6
32,0.1488,64,96,72,-22.6
33,0.1544,67,95,72,-22.8
34,0.1601,71,95,72,-23
35,0.1658,74,94,73,-23.2
36,0.1716,80,94,74,-23.2
37,0.1774,85,93,74,-23.2
38,0.1832,77,93,75,-23.2
39,0.189,74,92,75,-23.4
40,0.1949,80,92,75,-23.4
41,0.2008,78,93,75,-23.4
42,0.2066,68,93,75,-23.4
43,0.2125,71,93,76,-23.4
44,0.2185,75,93,76,-23.4
45,0.2244,75,93,77,-23.6
46,0.2302,63,92,77,-23.6
47,0.2361,69,92,76,-23.8
48,0.2419,77,93,76,-23.8
49,0.2477,69,93,75,-23.8
50,0.2534,64,93,74,-23.8
51,0.2589,65,94,73,-24
52,0.2645,73,94,72,-24
53,0.2699,82,94,71,-24
54,0.2753,96,94,71,-24
55,0.2807,102,95,70,-24
56,0.286,102,95,69,-24
57,0.2913,104,96,69,-24
58,0.2966,123,97,69,-23.8
59,0.3019,116,97,69,-23.8
60,0.3072,108,97,69,-23.8
61,0.3124,110,97,68,-23.6
62,0.3177,108,97,68,-23.6
63,0.3229,114,97,68,-23.6
64,0.3282,116,98,67,-23.4
65,0.3334,113,98,67,-23.4
66,0.3387,103,97,67,-23.4
67,0.344,80,98,68,-23.4
