secs,km,power,hr,cad,alt
0,0,66,,29,283.8
1,0.0015,71,,29,283.8
2,0.0033,66,,42,283.8
3,0.0054,66,,42,283.8
4,0.0079,84,,45,283.8
5,0.0106,89,,45,283.8
6,0.0136,72,,47,283.8
7,0.0168,71,,45,283.8
8,0.0201,71,,45,283.8
9,0.0238,88,,48,283.8
10,0.0273,93,,50,283.8
11,0.0312,93,,50,283.8
12,0.0354,90,,50,283.8
13,0.0395,84,,51,283.8
14,0.0439,76,,51,283.8
15,0.0487,47,,51,283.8
16,0.0531,13,,0,283.8
17,0.0578,13,,0,283.8
18,0.0618,0,,0,283.8
19,0.0651,0,,0,283.8
20,0.0677,0,,0,283.8
21,0.0695,0,,36,283.8
22,0.0707,21,,36,283.8
23,0.0716,59,,34,283.8
24,0.0729,59,,34,283.8
25,0.0748,89,,40,283.8
26,0.077,107,,43,283.8
27,0.0795,143,,49,283.8
28,0.0826,158,,53,283.8
29,0.0861,135,,55,283.8
30,0.09,108,,57,283.8
31,0.0942,79,,57,283.8
32,0.0986,58,,56,283.8
33,0.1029,71,,54,283.8
34,0.1075,69,,54,283.8
35,0.1121,73,,54,283.8
36,0.1168,73,,53,283.8
37,0.1215,86,,52,283.8
38,0.1265,88,,52,283.8
39,0.1317,88,,54,283.8
40,0.1368,89,,54,283.8
41,0.142,77,,53,283.8
42,0.1471,87,,58,283.8
43,0.1525,113,,65,283.8
44,0.158,113,,68,283.8
45,0.1637,126,,68,283.8
46,0.1694,108,,69,283.8
47,0.1755,99,,70,283.8
48,0.1812,99,,70,283.8
49,0.1871,105,,70,283.8
50,0.1933,110,,70,283.8
51,0.1994,109,,68,284
52,0.2052,100,,67,284
53,0.211,119,,67,284
54,0.2172,119,,69,284
55,0.2234,133,,69,284
56,0.2301,129,,70,284.2
57,0.2366,124,,71,284.2
58,0.2432,123,,70,284.2
59,0.2502,118,,71,284.2
60,0.2569,115,,71,284.4
61,0.2637,120,,72,284.4
62,0.2703,138,,73,284.4
63,0.2774,144,,74,284.4
64,0.2843,149,,76,284.4
65,0.2909,149,,77,284.6
66,0.2982,157,,78,284.6
67,0.3052,155,,79,284.6
68,0.3126,160,,80,284.6
69,0.3199,155,,81,284.6
70,0.3275,152,,81,284.4
71,0.3349,150,,82,284.4
72,0.3428,151,,82,284.4
73,0.3509,155,,82,284.4
74,0.3588,150,,83,284.4
75,0.3672,148,,83,284.2
76,0.3754,150,,83,284.2
77,0.3837,149,,84,284.2
78,0.3921,151,,84,284
79,0.4007,168,,85,284
80,0.4094,171,,85,283.8
81,0.4183,134,,84,283.8
82,0.4273,114,,84,283.8
83,0.4371,112,,83,283.6
84,0.4463,123,,82,283.6
85,0.4554,134,,83,283.6
86,0.4653,130,,83,283.6
87,0.4745,130,,82,283.6
88,0.4833,147,,83,283.6
89,0.4923,167,,83,283.6
90,0.5014,160,,83,283.6
91,0.5111,148,,82,283.4
92,0.5204,138,,85,283.2
93,0.5297,136,,88,283.2
94,0.5391,137,,88,283
95,0.5486,140,,88,282.8
96,0.5581,147,,87,282.8
97,0.5681,149,,85,282.6
98,0.5778,152,,84,282.4
99,0.5876,159,,85,282.2
100,0.5979,159,,84,282.2
101,0.6078,145,,84,282
102,0.6179,145,,84,281.8
103,0.6279,132,,84,281.6
104,0.6378,118,,83,281.4
105,0.6481,114,,82,281.4
106,0.6582,116,,82,281.2
107,0.6686,106,,80,281
108,0.6786,106,,79,280.8
109,0.689,94,,78,280.8
110,0.6993,107,,79,280.6
111,0.7093,120,,80,280.4
112,0.7198,134,,80,280.2
113,0.7298,133,,80,280.2
114,0.7402,131,,86,280
115,0.7506,131,,87,279.8
116,0.7606,145,,88,279.8
117,0.771,158,,89,279.8
118,0.7811,165,,90,279.8
119,0.7909,155,,89,280
120,0.8006,132,,89,280.2
121,0.81,117,,88,280.4
122,0.8194,111,,87,280.6
123,0.8284,108,,87,280.6
124,0.8372,111,,87,280.8
125,0.8464,120,,87,281
126,0.855,128,,87,281.2
127,0.8634,141,,88,281.4
128,0.8717,141,,87,281.4
129,0.8802,125,,87,281.6
130,0.888,126,,88,281.8
131,0.8958,134,,88,281.8
132,0.9037,137,,87,282
133,0.9116,137,,86,282.2
134,0.9191,136,,86,282.4
135,0.9265,134,,86,282.4
136,0.934,137,,87,282.4
137,0.9417,142,,86,282.4
138,0.9494,141,,86,282.4
139,0.9575,133,,85,282.4
140,0.9647,132,,86,282.6
141,0.9725,133,,85,282.6
142,0.9804,133,,86,282.6
143,0.9879,134,,85,282.6
144,0.9955,138,,86,282.6
145,1.0034,135,,86,282.6
146,1.0112,136,,86,282.6
147,1.0193,135,,86,282.6
148,1.027,137,,86,282.6
149,1.0352,139,,88,282.6
150,1.0431,136,,88,282.6
151,1.0515,130,,87,282.4
152,1.0592,132,,87,282.4
153,1.0675,141,,88,282.4
154,1.0757,146,,88,282.2
155,1.0843,150,,88,282.2
156,1.0928,150,,89,282.2
157,1.1014,142,,88,282
158,1.1103,117,,87,282
159,1.1192,100,,86,281.8
160,1.1279,105,,86,281.8
161,1.1367,115,,85,281.8
162,1.1455,115,,83,281.6
163,1.1544,108,,83,281.6
164,1.1639,102,,83,281.4
165,1.1725,108,,83,281.4
166,1.1814,107,,83,281.4
167,1.1906,107,,82,281.2
168,1.1995,113,,83,281.2
169,1.2085,123,,83,281.2
170,1.2175,122,,82,281
171,1.2265,112,,82,281
172,1.2358,102,,81,281
173,1.2447,98,,80,280.8
174,1.2537,99,,81,280.8
175,1.2628,106,,80,280.8
176,1.2717,120,,81,280.6
177,1.2808,136,,82,280.6
178,1.29,144,,83,280.4
179,1.2998,150,,83,280.2
180,1.309,141,,88,280
181,1.3188,129,,93,279.8
182,1.3285,116,,93,279.8
183,1.3381,112,,94,279.8
184,1.3473,116,,94,279.8
185,1.3569,121,,94,279.8
186,1.3665,122,,95,279.8
187,1.3753,122,,95,279.8
188,1.3846,121,,93,279.8
189,1.3939,121,,93,279.8
190,1.4026,117,,91,279.8
191,1.4115,111,,91,279.8
192,1.4205,113,,91,279.8
193,1.4293,117,,90,279.8
194,1.4384,114,,92,280
195,1.4467,120,,93,280
196,1.4553,120,,91,280
197,1.4639,139,,92,280
198,1.4727,141,,92,280
199,1.4817,143,,93,280.2
200,1.4898,143,,93,280.2
201,1.4986,135,,93,280.2
202,1.5068,129,,94,280.2
203,1.5153,127,,95,280.4
204,1.5234,127,,93,280.4
205,1.5318,121,,91,280.6
206,1.5398,124,,92,280.6
