secs,km,power,hr,cad,alt
0,0,,98,44,229.822
1,0,,98,44,229.822
2,0.00758333,,98,48,229.822
3,0.0094,,99,48,229.822
4,0.0142,,100,48,229.822
5,0.019,,100,48,229.822
6,0.0241,,101,68,229.822
7,0.0294,,101,71,229.822
8,0.0348,,101,42,229.822
9,0.0401,,101,42,229.822
10,0.0456,,101,37,229.822
11,0.051,,101,37,229.822
12,0.0564,,101,37,229.822
13,0.062,,101,77,229.822
14,0.0678,,102,77,229.822
15,0.0737,,103,83,229.822
16,0.0796,,103,84,229.822
17,0.0856,,104,84,229.822
18,0.0917,,104,84,229.822
19,0.0977,,106,84,229.822
20,0.104,,107,84,229.822
21,0.1102,,107,85,229.822
22,0.116,,109,85,229.822
23,0.1218,,110,85,229.822
24,0.1276,,110,32,229.822
25,0.1333,,111,23,229.822
26,0.1387,,112,23,229.822
27,0.1439,,112,23,229.822
28,0.149,,112,73,229.822
29,0.1539,,113,76,229.822
30,0.1589,,113,78,229.822
31,0.1642,,113,78,229.822
32,0.1695,,113,43,229.822
33,0.1748,,113,45,229.822
34,0.1801,,114,45,229.822
35,0.1855,,114,45,229.822
36,0.1911,,114,22,229.822
37,0.1968,,115,22,229.822
38,0.2025,,115,22,229.822
39,0.2081,,115,0,229.822
40,0.2136,,115,0,229.822
41,0.2191,,113,0,229.822
42,0.2245,,112,0,229.822
43,0.23,,110,0,229.822
44,0.2353,,109,0,229.822
45,0.2405,,108,0,229.822
46,0.2451,,108,0,229.822
47,0.2487,,107,0,229.822
48,0.2514,,107,0,229.822
49,0.2534,,108,39,229.822
50,0.2554,,108,39,229.822
51,0.2576,,108,52,229.822
52,0.2599,,108,58,229.822
53,0.2627,,109,65,229.822
54,0.2657,,110,42,229.822
55,0.2698,,110,24,229.822
56,0.2753,,111,21,229.822
57,0.2813,,111,21,229.822
58,0.2878,,111,21,229.822
59,0.2941,,112,21,229.822
60,0.3004,,112,0,229.822
61,0.3066,,112,0,227.841
62,0.3127,,111,0,227.841
63,0.3188,,111,0,227.841
64,0.3248,,110,0,227.841
65,0.3307,,108,0,227.841
66,0.3366,,108,0,227.841
67,0.3421,,106,0,226.774
68,0.3468,,103,0,226.774
69,0.3506,,102,0,225.86
70,0.3532,,101,45,225.86
71,0.3548,,101,50,225.86
72,0.3559,,101,56,225.86
73,0.3576,,101,63,225.86
74,0.3594,,102,68,225.86
75,0.361,,103,72,225.86
76,0.3624,,103,78,225.86
77,0.3662,,105,80,225.86
78,0.3721,,105,82,225.86
79,0.3787,,107,83,225.86
80,0.385,,109,83,225.86
81,0.3905,,109,84,225.86
82,0.3964,,111,85,225.86
83,0.402,,111,86,225.86
84,0.4076,,112,86,225.86
85,0.413,,112,86,225.86
86,0.4184,,113,87,225.86
87,0.4238,,114,87,225.86
88,0.4291,,114,88,225.86
