secs,km,power,hr,cad,alt
0,0,190,,48,4.6
1,0.0027,225,,14,4.4
2,0.0062,229,,58,4.4
3,0.0108,218,,58,4.2
4,0.0159,203,,28,4.2
5,0.0216,200,,57,4
6,0.0275,204,,77,4
7,0.034,205,,69,3.8
8,0.0412,184,,65,3.6
9,0.0488,162,,67,3.4
10,0.0564,162,,69,3.4
11,0.0642,171,,70,3.2
12,0.0726,167,,71,3
13,0.0817,142,,71,2.8
14,0.0907,109,,67,2.8
15,0.1,111,,65,2.6
16,0.109,96,,65,2.4
17,0.1185,75,,65,2.2
18,0.1278,127,,65,2.2
19,0.1379,201,,67,2
20,0.1473,206,,71,1.8
21,0.157,175,,73,1.8
22,0.1672,170,,74,1.6
23,0.1769,161,,74,1.6
24,0.1868,156,,73,1.4
25,0.1968,156,,74,1.4
26,0.207,158,,75,1.4
27,0.2168,168,,74,1.4
28,0.2272,177,,74,1.4
29,0.2375,178,,75,1.4
30,0.248,197,,75,1.4
31,0.2586,197,,74,1.4
32,0.2685,204,,73,1.4
33,0.2794,195,,75,1.4
34,0.2898,190,,75,1.4
35,0.3001,193,,75,1.6
36,0.3106,206,,75,1.6
37,0.3213,198,,75,1.6
38,0.3318,189,,75,1.6
39,0.3425,194,,75,1.6
40,0.3533,189,,74,1.6
41,0.3635,177,,74,1.6
42,0.374,158,,74,1.6
43,0.3846,158,,74,1.6
44,0.3953,168,,74,1.6
45,0.4055,168,,74,1.6
46,0.4164,171,,74,1.6
47,0.4264,173,,74,1.6
48,0.4369,170,,73,1.6
49,0.4469,170,,74,1.6
50,0.4571,169,,74,1.6
51,0.4668,178,,75,1.6
52,0.4768,193,,74,1.6
53,0.4865,184,,73,1.6
54,0.4965,161,,73,1.6
55,0.5065,145,,73,1.6
56,0.5158,137,,73,1.6
57,0.5258,148,,73,1.6
58,0.5353,162,,74,1.6
59,0.5446,170,,74,1.6
60,0.5546,173,,73,1.6
61,0.5641,175,,73,1.6
62,0.5736,181,,74,1.6
63,0.583,188,,73,1.6
64,0.5934,192,,74,1.6
65,0.6027,186,,73,1.6
66,0.6122,161,,73,1.6
67,0.622,155,,73,1.6
68,0.6314,160,,74,1.6
69,0.6407,169,,74,1.6
70,0.65,172,,73,1.6
71,0.6595,172,,75,1.6
72,0.669,181,,74,1.6
73,0.6782,184,,74,1.6
74,0.6879,179,,74,1.6
75,0.6975,184,,75,1.6
76,0.7068,194,,75,1.6
77,0.7165,194,,74,1.6
78,0.7265,188,,74,1.6
79,0.7359,183,,75,1.6
80,0.7458,188,,74,1.6
81,0.7559,182,,75,1.6
82,0.7663,182,,75,1.6
83,0.7764,182,,75,1.6
84,0.787,187,,75,1.6
85,0.797,192,,75,1.6
86,0.8073,179,,74,1.6
87,0.8173,161,,74,1.6
88,0.8279,149,,74,1.6
89,0.8379,150,,74,1.6
90,0.8483,151,,73,1.6
91,0.8585,153,,73,1.6
92,0.8685,154,,72,1.8
93,0.8777,159,,72,1.8
94,0.8867,165,,72,1.8
95,0.8957,164,,71,2
96,0.9047,170,,70,2
97,0.9136,190,,71,2.2
98,0.9224,206,,70,2.2
99,0.9312,209,,71,2.4
100,0.9401,211,,70,2.4
101,0.949,212,,70,2.4
102,0.9579,205,,69,2.6
103,0.9667,202,,69,2.6
104,0.9754,195,,68,2.8
105,0.9841,179,,67,2.8
106,0.9925,141,,67,3
107,1.0013,149,,69,3.2
108,1.0098,183,,71,3.2
109,1.0186,195,,70,3.4
110,1.027,195,,69,3.6
111,1.0353,197,,68,4
112,1.0435,209,,67,4.2
113,1.0516,221,,67,4.4
114,1.0596,225,,68,4.4
115,1.0677,227,,68,4.4
116,1.0761,206,,67,4.6
117,1.0843,179,,68,4.6
118,1.0926,161,,69,4.6
119,1.1009,173,,69,4.6
120,1.1092,192,,71,4.6
121,1.1174,202,,71,4.8
122,1.1256,200,,72,4.8
123,1.1341,189,,72,4.8
124,1.1426,182,,73,4.8
125,1.1512,166,,72,4.8
126,1.1596,166,,72,4.8
127,1.1685,151,,72,4.8
128,1.1766,151,,73,4.8
129,1.1852,155,,73,4.8
130,1.1936,159,,74,4.8
131,1.2021,168,,74,4.8
132,1.2108,171,,74,5
133,1.2192,171,,73,5
134,1.2279,171,,74,5
135,1.2362,170,,74,5
136,1.2445,171,,73,5
137,1.253,167,,73,5
138,1.2619,159,,74,5.2
139,1.2702,161,,73,5.2
140,1.2784,176,,74,5.2
141,1.2868,186,,74,5.2
142,1.2955,187,,73,5.2
143,1.3039,183,,74,5.4
144,1.3123,178,,74,5.4
145,1.3207,184,,74,5.4
146,1.3293,195,,72,5.8
147,1.3374,203,,71,6
148,1.3452,217,,72,6.2
149,1.353,237,,70,6.4
150,1.3608,244,,69,6.6
151,1.3683,239,,69,6.8
152,1.3759,234,,69,7
153,1.3832,202,,69,7.2
154,1.3907,181,,74,7.4
155,1.398,167,,74,7.4
156,1.4055,171,,75,7.4
157,1.4131,176,,76,7.6
158,1.4206,177,,77,7.6
159,1.428,171,,77,7.6
160,1.4357,169,,78,7.6
161,1.4434,173,,79,7.6
162,1.4513,164,,76,7.6
163,1.4592,155,,75,7.6
164,1.4671,196,,74,7.8
165,1.4747,208,,68,8.2
166,1.482,186,,67,8.6
167,1.4891,223,,75,9
168,1.4959,262,,84,9.6
169,1.5024,292,,83,10
170,1.5086,299,,80,10.4
171,1.5146,284,,75,10.8
172,1.5203,295,,78,11.2
173,1.5258,287,,75,11.8
174,1.531,259,,72,12.2
175,1.536,264,,73,12.6
176,1.5407,275,,70,13
177,1.5453,281,,69,13.4
178,1.5496,296,,74,13.6
179,1.5537,296,,77,14
180,1.5577,297,,78,14.4
181,1.5618,297,,77,14.6
182,1.5661,270,,77,15
183,1.5705,196,,78,15
184,1.575,187,,85,15.2
185,1.5795,206,,88,15.4
186,1.5842,206,,94,15.6
187,1.589,216,,96,15.8
188,1.5938,242,,84,16
189,1.5983,228,,79,16.4
190,1.6023,218,,77,17
191,1.6058,258,,73,17.4
192,1.6091,289,,70,17.8
193,1.6122,309,,68,18
194,1.6152,334,,76,18.4
195,1.6185,331,,82,18.8
196,1.622,302,,81,19
197,1.6255,296,,81,19.4
198,1.6291,286,,81,19.6
199,1.6325,275,,80,20
200,1.6363,274,,81,20.2
201,1.6397,274,,84,20.6
202,1.6434,284,,85,20.8
203,1.6471,291,,86,21.2
204,1.6509,289,,86,21.4
205,1.6546,277,,85,21.8
206,1.6583,269,,84,22
207,1.6622,262,,85,22.2
208,1.6659,266,,85,22.6
209,1.6697,264,,84,22.8
210,1.6735,258,,84,23.2
211,1.6774,256,,83,23.4
212,1.681,258,,84,23.6
213,1.6847,262,,84,24
214,1.6885,262,,85,24.2
215,1.6921,258,,86,24.6
216,1.6959,266,,87,24.8
217,1.6998,274,,86,25
218,1.7035,265,,85,25.4
219,1.7076,259,,86,25.6
220,1.7113,267,,86,26
221,1.7152,267,,87,26.2
222,1.719,264,,87,26.4
223,1.7229,261,,88,26.8
224,1.7268,267,,88,27
225,1.7307,266,,88,27.4
