secs,km,power,hr,cad,alt
0,0,0,,0,1300.6
1,0.0068,0,,0,1300.6
2,0.01294,0,,0,1300.4
3,0.01937,0,,0,1300.4
4,0.02597,0,,0,1300.2
5,0.0327,0,,0,1300.2
6,0.03906,0,,0,1300
7,0.04488,0,,0,1299.8
8,0.05079,0,,0,1299.6
9,0.0573,0,,0,1299
10,0.06375,0,,0,1298.8
11,0.07028,0,,0,1298.4
12,0.07668,0,,0,1298.2
13,0.08357,0,,0,1298
14,0.0905,0,,0,1297.6
15,0.09742,0,,0,1297
16,0.10433,0,,0,1296.6
17,0.11136,0,,0,1296.4
18,0.11828,0,,0,1295.8
19,0.12439,0,,0,1295.2
20,0.13025,0,,0,1295
21,0.13474,0,,0,1294.8
22,0.1384,0,,0,1294.6
23,0.14178,0,,0,1294.4
24,0.14517,0,,0,1294
25,0.14892,0,,0,1293.8
26,0.15289,172,,48,1293.8
27,0.15757,185,,53,1293.8
28,0.1623,175,,57,1293.6
29,0.1674,177,,61,1293.6
30,0.17249,152,,64,1293.6
31,0.17733,140,,68,1293.6
32,0.18235,119,,68,1293.6
33,0.18754,121,,69,1293.6
34,0.19252,126,,70,1293.6
35,0.19716,128,,71,1293.6
36,0.20123,111,,71,1293.6
37,0.20226,0,,0,1293.6
38,0.20396,0,,0,1293.6
39,0.20644,0,,0,1293.8
40,0.20969,133,,54,1293.8
41,0.21404,162,,57,1293.8
42,0.21883,152,,65,1293.8
43,0.22385,129,,69,1293.8
44,0.22908,114,,73,1294
45,0.23425,106,,80,1294
46,0.23962,107,,82,1294
47,0.2452,94,,81,1294
48,0.25081,82,,80,1294
49,0.25652,67,,81,1294
50,0.26238,49,,69,1294
51,0.26827,191,,77,1294
52,0.27413,147,,81,1294
53,0.28016,113,,82,1294
54,0.28652,121,,85,1294
55,0.29256,151,,87,1293.8
56,0.29845,173,,87,1293.8
57,0.30403,192,,86,1293.8
58,0.30948,199,,84,1293.8
59,0.31495,211,,84,1293.8
60,0.32087,209,,80,1293.8
61,0.3263,210,,80,1293.8
62,0.33153,199,,79,1293.8
63,0.33718,209,,78,1293.8
64,0.34241,237,,79,1293.8
65,0.34731,252,,79,1293.8
66,0.35197,270,,80,1294
67,0.35645,298,,80,1294.4
68,0.36111,312,,80,1294.4
69,0.36582,326,,79,1294.6
70,0.37104,324,,79,1294.6
71,0.3755,310,,77,1294.8
72,0.38032,319,,77,1295
73,0.38444,324,,77,1295.2
74,0.38862,313,,75,1295.2
75,0.39425,298,,74,1295.4
76,0.39934,281,,75,1295.8
77,0.40437,258,,74,1295.8
78,0.40895,246,,74,1296.2
79,0.41288,246,,74,1296.4
80,0.41685,226,,73,1296.6
81,0.4212,217,,71,1297
82,0.42567,230,,70,1298
83,0.43029,259,,73,1298.2
84,0.43465,257,,74,1298.4
85,0.44,266,,75,1298.8
86,0.44521,229,,75,1299
87,0.45033,214,,75,1299.2
88,0.45537,227,,75,1299.4
89,0.46046,223,,76,1299.6
90,0.46535,214,,76,1299.8
91,0.46996,200,,76,1299.8
92,0.4747,174,,74,1300
93,0.47933,166,,73,1300.2
94,0.48362,151,,73,1300.4
95,0.48762,115,,70,1300.6
96,0.49047,0,,0,1300.8
97,0.49331,0,,0,1301.2
98,0.49581,0,,0,1301.4
99,0.49855,0,,0,1301.4
100,0.50131,0,,0,1301.6
101,0.50352,0,,0,1301.6
102,0.50506,0,,0,1301.8
103,0.50527,0,,0,1302
104,0.50556,0,,0,1302.4
105,0.50617,0,,0,1302.6
106,0.50657,0,,0,1302.8
107,0.50657,0,,0,1302.8
108,0.50683,0,,0,1302.8
109,0.50702,0,,0,1302.8
110,0.50702,0,,0,1302.8
111,0.50709,0,,0,1302.8
179,0.50709,0,,0,1302.6
180,0.50925,0,,0,1302.6
181,0.51125,137,,29,1302.6
182,0.51432,136,,36,1302.6
183,0.51751,107,,43,1302.6
184,0.52139,0,,43,1302.6
185,0.52586,0,,0,1302.6
186,0.53041,0,,0,1302.6
187,0.53489,0,,0,1302.6
188,0.53927,0,,0,1302.6
189,0.5438,0,,0,1302.6
190,0.54885,0,,0,1302.6
191,0.55404,0,,0,1302.6
192,0.55923,0,,0,1302.6
193,0.56379,0,,0,1302.6
194,0.56801,0,,0,1302.6
195,0.57193,0,,0,1302.4
196,0.57634,0,,0,1302.4
197,0.57971,0,,0,1301.6
198,0.58314,0,,0,1301.4
199,0.5879,0,,0,1301
200,0.59419,0,,0,1300.8
201,0.60084,0,,0,1300.8
202,0.60765,0,,0,1300.6
203,0.61469,0,,0,1300.6
204,0.62213,0,,0,1300.4
205,0.62977,0,,0,1300.2
206,0.63795,0,,0,1300
207,0.6471,0,,0,1299.8
208,0.65617,0,,0,1299.4
209,0.66476,0,,0,1299
210,0.67286,0,,0,1298.8
211,0.6805,0,,0,1298.2
212,0.68855,0,,0,1297.8
213,0.69615,0,,0,1297.4
214,0.70385,0,,0,1297
215,0.71181,0,,0,1296.4
216,0.71555,0,,0,1295.8
217,0.72084,0,,0,1295.4
218,0.72603,0,,0,1295
219,0.73,0,,0,1294.4
220,0.73352,0,,0,1294
221,0.73715,0,,0,1293.8
222,0.74121,0,,0,1293.6
223,0.7463,259,,58,1293.6
224,0.75214,247,,62,1293.4
225,0.75817,226,,69,1293.4
226,0.76381,215,,72,1293.2
227,0.76964,187,,74,1293.2
228,0.77528,162,,77,1293.2
229,0.78135,174,,79,1293
230,0.78755,220,,81,1293.2
231,0.79341,240,,84,1293.2
232,0.79885,214,,84,1293.2
233,0.80426,210,,82,1293.2
234,0.80941,225,,82,1293.2
235,0.8147,227,,81,1293.2
236,0.81979,224,,79,1293.4
237,0.82496,238,,78,1293.4
238,0.83011,241,,78,1293.6
239,0.83532,236,,78,1293.6
240,0.8402,244,,79,1293.8
241,0.84543,232,,79,1294
242,0.8505,229,,79,1294
243,0.85543,223,,78,1294.2
244,0.86044,224,,77,1294.6
245,0.86523,240,,78,1294.8
246,0.87011,236,,77,1295.2
247,0.87502,226,,76,1295.4
248,0.87984,218,,76,1295.6
249,0.88437,214,,74,1295.6
250,0.88855,221,,74,1295.8
251,0.8931,213,,73,1296
252,0.89752,230,,73,1296.2
253,0.90252,232,,73,1296.4
254,0.90675,241,,72,1296.8
255,0.91154,245,,71,1297.2
256,0.91625,239,,71,1297.6
257,0.92094,243,,69,1297.8
258,0.92548,266,,69,1298
259,0.93001,269,,71,1298.2
260,0.93447,262,,72,1298.6
261,0.93875,269,,72,1298.8
262,0.94329,269,,73,1299
263,0.94775,265,,72,1299.2
264,0.95202,265,,72,1299.4
265,0.9563,273,,72,1299.6
266,0.96054,268,,71,1300
267,0.9647,266,,70,1300.2
268,0.96875,264,,69,1300.6
269,0.97276,266,,69,1300.8
270,0.97666,266,,68,1301
271,0.98037,265,,67,1301.2
272,0.98411,270,,66,1301.4
273,0.98772,258,,66,1301.6
274,0.99132,268,,64,1301.8
275,0.99489,279,,63,1302
276,0.99831,285,,62,1302.4
277,1.00173,293,,61,1302.8
278,1.00495,295,,61,1303
279,1.00809,314,,61,1303.2
280,1.01108,326,,60,1303.4
281,1.01414,332,,59,1303.8
282,1.01714,327,,59,1304
283,1.02015,313,,59,1304.4
284,1.02358,297,,60,1304.6
285,1.02734,288,,60,1305.2
286,1.03099,279,,61,1305.6
287,1.03466,277,,61,1305.8
288,1.03833,278,,62,1306.2
289,1.04203,266,,62,1306.4
290,1.04584,257,,63,1306.8
291,1.04981,243,,63,1307.4
292,1.05387,240,,65,1307.8
293,1.05795,236,,67,1308
294,1.06189,234,,67,1308.2
295,1.0658,234,,67,1308.4
296,1.06985,217,,68,1308.6
297,1.07411,210,,68,1309
298,1.07846,199,,69,1309.2
299,1.083,202,,72,1309.6
300,1.08772,188,,74,1309.6
301,1.0925,208,,76,1309.8
302,1.09735,175,,78,1310
303,1.1022,154,,78,1310.2
304,1.10716,164,,79,1310.4
305,1.11221,168,,81,1310.6
306,1.11731,162,,82,1310.8
307,1.12241,154,,82,1311
308,1.12755,154,,85,1311
309,1.13272,151,,85,1311
310,1.13785,138,,86,1311.2
311,1.14301,135,,86,1311.2
312,1.14819,139,,86,1311.2
313,1.1534,146,,86,1311.4
314,1.15859,148,,87,1311.6
315,1.16379,149,,88,1311.8
316,1.16902,145,,87,1311.8
317,1.17423,141,,87,1312
318,1.17945,142,,87,1312
319,1.18468,139,,87,1312
320,1.18989,150,,88,1312.2
321,1.19508,165,,88,1312.2
322,1.20023,166,,87,1312.4
323,1.20531,187,,87,1312.6
324,1.21039,194,,86,1312.6
325,1.21543,205,,86,1312.8
326,1.22044,219,,85,1312.8
327,1.22543,224,,85,1312.8
328,1.23036,218,,84,1313.2
329,1.23527,226,,83,1313.2
330,1.24006,228,,83,1313.2
331,1.24482,225,,82,1313.4
332,1.2495,240,,81,1313.4
333,1.25412,236,,80,1313.6
334,1.25863,235,,79,1313.8
335,1.26314,237,,78,1314
336,1.26764,244,,77,1314.2
337,1.27205,233,,79,1314.4
338,1.27642,250,,80,1314.8
339,1.28076,252,,80,1315
340,1.28504,258,,80,1315.2
341,1.28924,261,,79,1315.6
342,1.29341,267,,78,1315.8
343,1.29757,268,,78,1316.2
344,1.30171,269,,78,1316.6
345,1.30582,267,,77,1316.6
346,1.30994,274,,77,1317
347,1.31404,282,,76,1317.2
