secs,km,power,hr,cad,alt
0,0,,,,1299.6
13,0.04947,,,,1298.6
16,0.06683,,,,1297.8
19,0.08677,,,,1297.2
23,0.11803,,,,1296.6
25,0.13364,,,,1295.8
27,0.14928,,,,1294.4
30,0.17185,,,,1293.2
32,0.18615,,,,1292.2
36,0.20735,,,,1291
40,0.22918,,,,1290.8
43,0.24922,,,,1290.6
47,0.2748,,,,1290.6
58,0.3369,,,,1291.8
59,0.34248,,,,1292
67,0.38593,,,,1293.2
71,0.40592,,,,1294.2
75,0.42514,,,,1295.6
80,0.44866,,,,1296.8
82,0.45803,,,,1297.8
87,0.48094,,,,1299
91,0.50258,,,,1300.2
93,0.51388,,,,1301
96,0.53093,,,,1301.2
102,0.56467,,,,1302.6
111,0.61581,,,,1303.2
112,0.62144,,,,1303.4
118,0.65524,,,,1304.8
122,0.67729,,,,1305.8
125,0.69387,,,,1306.8
130,0.72091,,,,1308
134,0.74233,,,,1309
138,0.76358,,,,1310.2
143,0.79107,,,,1311.4
147,0.81442,,,,1312.4
153,0.84933,,,,1313.4
156,0.86577,,,,1313.8
160,0.88732,,,,1314.4
161,0.89271,,,,1314.4
163,0.90346,,,,1314.8
165,0.91416,,,,1315.4
170,0.94038,,,,1316.4
171,0.94552,,,,1316.6
174,0.96076,,,,1317.8
178,0.98065,,,,1319
182,1.00054,,,,1320
185,1.01518,,,,1321
189,1.0341,,,,1322.2
194,1.05791,,,,1323.2
197,1.07223,,,,1324.4
202,1.09671,,,,1325.6
206,1.11656,,,,1326.8
211,1.14037,,,,1327.6
214,1.15453,,,,1328.4
215,1.15926,,,,1328.6
219,1.17846,,,,1330
223,1.19778,,,,1331
226,1.21258,,,,1332.2
231,1.23764,,,,1333.4
235,1.25844,,,,1334.4
239,1.28079,,,,1335.4
245,1.31944,,,,1336.6
254,1.38503,,,,1337.4
261,1.43607,,,,1337.6
270,1.49945,,,,1338
278,1.55519,,,,1338.4
284,1.59924,,,,1339.4
293,1.6663,,,,1340.2
297,1.69359,,,,1340.6
298,1.70013,,,,1340.6
303,1.73082,,,,1341.8
308,1.76008,,,,1343
312,1.78277,,,,1343.8
316,1.80396,,,,1345
321,1.83006,,,,1346.2
325,1.85129,,,,1347.4
329,1.87311,,,,1348.8
334,1.90191,,,,1349.8
340,1.93614,,,,1351
346,1.96855,,,,1352
351,1.9956,,,,1353
352,2.00097,,,,1353.2
356,2.02317,,,,1354.4
361,2.05097,,,,1355.6
366,2.07823,,,,1356.4
371,2.10382,,,,1358
375,2.12477,,,,1359.4
379,2.14576,,,,1360.4
383,2.1679,,,,1361.6
387,2.19123,,,,1362.8
391,2.21552,,,,1363.8
395,2.24131,,,,1365.2
399,2.26863,,,,1366.2
401,2.28284,,,,1367
403,2.29748,,,,1367.4
408,2.33524,,,,1368.4
416,2.39783,,,,1369
420,2.42819,,,,1369.2
429,2.49331,,,,1369.4
433,2.5214,,,,1370.4
438,2.55608,,,,1371.4
444,2.59741,,,,1372.4
448,2.62465,,,,1373.4
454,2.66488,,,,1374.4
460,2.70378,,,,1375.6
467,2.74876,,,,1376.6
474,2.79321,,,,1377.8
483,2.85049,,,,1378.8
488,2.88255,,,,1380.2
495,2.92734,,,,1381.4
501,2.96516,,,,1382.4
507,3.00286,,,,1383.6
513,3.04069,,,,1384.6
518,3.07249,,,,1385.6
525,3.11606,,,,1386.6
532,3.15867,,,,1387.6
537,3.18847,,,,1388.8
546,3.24179,,,,1389.8
550,3.26521,,,,1391
556,3.3006,,,,1392
561,3.33148,,,,1392.8
565,3.3558,,,,1394
572,3.39885,,,,1395
575,3.41744,,,,1396
579,3.4415,,,,1397.6
585,3.4782,,,,1398.6
592,3.52047,,,,1399.6
597,3.55105,,,,1400.6
601,3.57528,,,,1402
604,3.59381,,,,1403.2
609,3.62465,,,,1404.2
615,3.66214,,,,1405.2
619,3.68692,,,,1406.4
624,3.71718,,,,1407.4
629,3.75028,,,,1408.6
632,3.77137,,,,1409.8
636,3.80077,,,,1410.8
644,3.86317,,,,1411.4
651,3.92332,,,,1411.2
658,3.98638,,,,1411.2
665,4.05096,,,,1410.8
672,4.1191,,,,1410.4
678,4.1812,,,,1410.2
684,4.24625,,,,1409.8
686,4.26843,,,,1409.4
