secs,km,power,hr,cad,alt
0,0,90,80,111,
1,0.00474444,100,80,111,
2,0.00967222,108,82,111,
3,0.0146694,113,83,111,
4,0.0196583,113,85,111,
5,0.0246472,113,85,111,
6,0.0297333,118,87,111,
7,0.0348389,119,87,111,
8,0.0399639,121,88,111,
9,0.0451389,122,89,111,
10,0.0503222,124,89,111,
11,0.0555056,124,90,111,
12,0.0607306,126,91,111,
13,0.0660472,131,92,111,
14,0.0713778,132,92,111,
15,0.0766278,127,93,111,
16,0.0818833,127,94,111,
17,0.0871389,127,95,111,
18,0.0923944,127,97,111,
19,0.0976639,129,98,111,
20,0.102944,129,98,111,
21,0.108186,127,99,111,
22,0.113306,119,99,111,
23,0.118425,119,99,111,
24,0.123644,126,100,111,
25,0.128933,129,100,111,
26,0.134258,132,100,111,
27,0.139575,131,100,111,
28,0.144869,131,97,111,
29,0.150164,131,97,111,
30,0.155458,131,98,111,
31,0.160722,129,99,111,
32,0.166028,131,100,111,
33,0.171386,134,101,111,
34,0.176733,134,102,111,
35,0.182081,134,103,111,
36,0.187386,131,104,111,
37,0.192711,132,105,111,
38,0.197989,129,105,111,
39,0.203214,126,106,111,
40,0.208492,129,107,111,
41,0.213769,129,107,111,
42,0.219008,127,107,111,
43,0.224222,126,108,111,
44,0.229436,126,109,111,
45,0.234719,129,108,111,
46,0.239989,129,109,111,
47,0.245258,129,109,111,
48,0.250469,126,110,111,
49,0.255694,126,111,111,
50,0.260881,124,111,111,
51,0.26605,122,112,111,
52,0.271253,124,112,111,
53,0.276456,124,110,111,
54,0.281667,126,110,111,
55,0.286867,124,111,111,
56,0.292083,126,111,111,
57,0.297344,127,112,111,
58,0.302564,126,112,111,
59,0.307783,126,113,111,
60,0.312992,126,113,111,
61,0.318181,124,113,111,
62,0.323414,126,114,111,
63,0.328661,127,114,111,
64,0.333872,126,114,111,
65,0.339083,126,114,111,
66,0.344289,124,114,111,
67,0.349489,124,114,111,
68,0.35475,127,115,111,
69,0.360011,127,115,111,
70,0.365236,126,115,111,
71,0.370461,126,115,111,
72,0.375675,126,113,111,
73,0.380864,124,112,111,
74,0.386069,124,111,111,
75,0.391264,124,111,111,
76,0.396483,126,112,111,
77,0.401703,126,112,111,
78,0.406886,124,112,111,
79,0.412106,126,111,111,
80,0.417311,124,112,110,
81,0.422492,124,112,110,
82,0.427667,122,112,110,
83,0.432842,122,113,110,
84,0.438042,124,113,110,
85,0.443242,124,113,110,
86,0.448428,124,113,110,
87,0.453633,124,113,110,
88,0.458839,124,114,110,
89,0.464044,124,114,110,
90,0.469247,124,114,110,
91,0.4744,122,115,110,
92,0.479539,121,115,110,
93,0.484733,124,115,110,
94,0.489883,121,115,110,
95,0.495033,121,115,110,
96,0.500233,124,115,110,
97,0.505478,127,115,110,
98,0.510719,127,115,110,
99,0.515919,124,114,110,
100,0.521119,124,113,110,
101,0.526319,124,113,110,
102,0.531494,122,113,110,
103,0.536658,122,113,110,
104,0.541808,121,113,110,
105,0.546989,124,113,110,
106,0.552183,124,111,110,
107,0.557378,124,111,110,
108,0.562608,126,111,110,
109,0.567792,124,110,110,
110,0.572942,121,110,110,
111,0.5781,122,110,110,
112,0.583397,131,110,110,
113,0.588694,131,110,110,
114,0.594444,167,110,110,
115,0.599306,105,108,110,
116,0.604161,105,107,110,
117,0.609306,121,106,110,
118,0.614464,122,107,110,
119,0.619622,122,108,110,
120,0.624817,124,109,110,
121,0.629997,124,110,110,
