secs,km,power,hr,cad,alt
0,0,,,,10.2
1,2e-5,,,,10.2
32,2e-5,,,,10
44,0.0641,,,,10.6
45,0.07123,,,,10.6
53,0.12861,,,,10.8
60,0.1994,,,,10.6
68,0.2676,,,,10.6
74,0.32847,,,,10.8
80,0.39052,,,,10.8
86,0.45438,,,,10.8
92,0.52925,,,,10.8
97,0.57185,,,,10.8
102,0.63528,,,,10.6
108,0.69712,,,,10.6
111,0.71736,,,,10.8
114,0.75631,,,,11
118,0.78535,,,,11.2
119,0.7952,,,,11.2
121,0.82579,,,,11.4
123,0.83616,,,,11.4
129,0.89932,,,,11.4
135,0.96417,,,,11.4
141,1.03028,,,,11.4
147,1.09657,,,,11.4
153,1.16361,,,,11.6
159,1.2309,,,,11.6
165,1.29827,,,,11.8
170,1.36496,,,,12
177,1.43169,,,,12.4
178,1.44282,,,,12.4
183,1.49825,,,,13.2
184,1.50923,,,,13.4
189,1.56311,,,,14.4
190,1.57345,,,,14.6
196,1.63496,,,,15.2
198,1.65657,,,,15.2
201,1.68896,,,,15.2
207,1.75506,,,,14.6
213,1.82178,,,,14.4
218,1.88901,,,,14.4
224,1.95457,,,,14.4
231,2.0197,,,,14.8
236,2.08558,,,,14.8
243,2.15233,,,,14.8
249,2.21709,,,,15.2
251,2.23846,,,,15.4
256,2.30255,,,,15.4
263,2.36582,,,,15.6
268,2.42818,,,,15.6
275,2.49997,,,,15.8
281,2.56126,,,,15.8
288,2.62143,,,,15.8
294,2.68662,,,,15.2
302,2.75442,,,,15
316,2.81538,,,,15
326,2.88655,,,,15.4
332,2.93533,,,,16.2
340,2.99542,,,,17.2
341,3.0042,,,,17.2
348,3.06796,,,,17.6
355,3.14245,,,,17.8
362,3.20784,,,,18.4
363,3.20784,,,,18.4
370,3.27352,,,,18.8
377,3.33967,,,,19.2
384,3.40662,,,,19.4
386,3.42554,,,,19.4
393,3.49159,,,,20.2
400,3.5579,,,,20.4
403,3.58629,,,,20.6
410,3.65072,,,,21.2
416,3.71228,,,,21.4
421,3.75195,,,,21.6
423,3.75819,,,,21.6
426,3.77579,,,,21.8
434,3.83588,,,,21.6
443,3.90914,,,,21
447,3.94235,,,,21
451,3.96762,,,,21.2
454,4.00157,,,,21.2
463,4.06906,,,,21.8
470,4.13354,,,,21.8
