secs,km,power,hr,cad,alt
0,0,0,,0,-29.6
1,0.00372,56,,44,-29.6
2,0.00774,0,,44,-29.6
3,0.01167,0,,45,-29.6
4,0.01621,0,,45,-29.6
5,0.02054,0,,45,-29.6
6,0.02528,0,,45,-29.6
7,0.03056,0,,45,-29.8
8,0.03461,0,,0,-29.8
9,0.03696,0,,0,-30
10,0.03931,0,,0,-30
11,0.04272,0,,0,-30
12,0.04563,0,,0,-30
13,0.04909,0,,0,-30
14,0.0517,0,,0,-30.2
15,0.05432,74,,20,-30.2
16,0.05769,375,,66,-30.2
17,0.06252,316,,66,-30.2
18,0.0687,316,,71,-30.4
19,0.07542,288,,76,-30.4
20,0.08215,313,,79,-30.4
21,0.08903,283,,81,-30.4
22,0.0957,298,,83,-30.4
23,0.10304,284,,83,-30.4
24,0.11108,284,,85,-30.6
25,0.11883,1,,85,-30.6
26,0.12678,1,,34,-30.8
27,0.13439,0,,76,-30.8
28,0.14223,0,,76,-30.8
29,0.14964,0,,76,-31
30,0.15718,0,,0,-31
31,0.16423,0,,0,-31
32,0.17038,0,,0,-31
33,0.17564,0,,0,-31
34,0.17976,0,,76,-31
35,0.18263,0,,76,-31
36,0.18433,0,,76,-31
37,0.18686,0,,0,-31
48,0.18686,0,,0,-30.2
49,0.19039,0,,0,-30.2
50,0.19411,134,,61,-30.2
51,0.19907,403,,73,-30.2
52,0.20474,338,,82,-30.2
53,0.21128,355,,85,-30.2
54,0.21854,332,,91,-30.2
55,0.22612,303,,87,-30.2
56,0.23413,249,,90,-30.2
57,0.24211,243,,92,-30.2
58,0.24988,22,,92,-30.4
59,0.25796,22,,75,-30.4
60,0.26592,24,,77,-30.6
61,0.27377,16,,74,-30.8
62,0.28127,0,,76,-31
63,0.2887,0,,76,-31
64,0.29595,0,,76,-31.2
65,0.30302,0,,0,-31.4
66,0.30987,0,,0,-31.6
67,0.31698,0,,0,-31.6
68,0.32431,0,,0,-31.6
69,0.33125,0,,0,-31.6
70,0.3375,0,,0,-31.8
71,0.34208,0,,0,-31.8
72,0.34616,0,,0,-31.8
73,0.34856,0,,0,-31.8
74,0.34961,0,,0,-31.8
75,0.35026,0,,0,-31.8
76,0.35076,0,,0,-31.8
87,0.35076,0,,0,-30.8
88,0.35307,0,,0,-30.8
89,0.35632,0,,0,-30.8
90,0.36051,79,,60,-30.8
91,0.36538,214,,64,-30.8
92,0.3707,188,,67,-30.8
93,0.37654,192,,68,-30.8
94,0.38241,0,,68,-30.8
95,0.38806,0,,68,-30.8
96,0.39351,0,,68,-30.6
97,0.39859,0,,68,-30.6
98,0.40291,0,,0,-30.6
99,0.40627,0,,0,-30.8
100,0.40863,0,,68,-30.8
101,0.40962,0,,68,-30.8
102,0.4097,0,,68,-30.8
143,0.4097,0,,0,-30.4
144,0.41308,0,,0,-30.6
145,0.41749,116,,73,-30.6
146,0.42262,309,,78,-30.6
147,0.42803,408,,83,-30.6
148,0.43393,388,,86,-30.6
149,0.43997,360,,92,-30.6
150,0.44624,352,,96,-30.6
151,0.45248,298,,99,-30.8
152,0.45926,54,,99,-31
153,0.46638,54,,99,-31
154,0.47343,54,,85,-31.2
155,0.48055,178,,91,-31.2
156,0.48729,33,,80,-31.4
157,0.49356,60,,80,-31.4
158,0.49935,60,,80,-31.4
159,0.50459,60,,72,-31.4
160,0.50967,276,,83,-31.4
161,0.5153,280,,85,-31.4
162,0.52113,292,,86,-31.4
163,0.52794,56,,86,-31.4
164,0.53462,56,,86,-31.4
165,0.54109,58,,84,-31.2
166,0.54784,263,,81,-31.2
167,0.55454,218,,83,-31.2
168,0.56142,200,,83,-31
169,0.56822,200,,84,-30.8
170,0.57484,117,,66,-30.8
171,0.58183,82,,84,-30.6
172,0.58843,144,,84,-30.4
173,0.59552,170,,84,-30.2
174,0.6031,218,,85,-30
175,0.6097,176,,85,-29.8
176,0.61628,206,,84,-29.8
177,0.62325,150,,85,-29.8
178,0.63044,141,,86,-29.6
179,0.63737,0,,86,-29.6
180,0.64454,0,,86,-29.4
181,0.65153,0,,0,-29.4
182,0.65864,22,,58,-29.4
183,0.66565,156,,76,-29.4
184,0.67306,204,,76,-29.6
185,0.68136,215,,76,-29.4
186,0.68892,237,,77,-29.4
187,0.6964,195,,82,-29.6
188,0.70349,204,,82,-29.6
189,0.71074,204,,90,-29.4
190,0.71768,227,,96,-29.4
191,0.7244,230,,97,-29.4
192,0.73147,228,,88,-29.4
193,0.73848,190,,87,-29.4
194,0.74539,207,,87,-29.6
195,0.75231,175,,87,-29.6
196,0.7595,161,,87,-29.6
197,0.76628,146,,87,-29.6
198,0.77301,146,,87,-29.6
199,0.78021,135,,88,-29.6
200,0.78722,119,,87,-29.6
201,0.79391,114,,86,-29.6
202,0.80028,58,,89,-29.6
203,0.80612,58,,89,-29.4
204,0.81099,60,,26,-29.4
205,0.81672,120,,81,-29.4
206,0.82326,232,,82,-29.2
207,0.83029,190,,86,-29.2
208,0.83775,165,,86,-29
209,0.84535,165,,88,-29
210,0.85342,132,,90,-28.6
211,0.86126,153,,92,-28.4
212,0.86928,133,,92,-28.2
213,0.87738,71,,86,-28
214,0.88591,279,,84,-28
215,0.89544,360,,86,-28
216,0.90383,255,,88,-28
217,0.91236,278,,89,-27.8
218,0.92041,250,,91,-27.8
219,0.92879,204,,91,-27.8
220,0.93719,198,,91,-27.8
221,0.94575,199,,81,-27.8
222,0.95466,208,,73,-27.8
223,0.96274,285,,66,-28
224,0.97126,233,,66,-28.2
225,0.98005,233,,67,-28.2
226,0.98923,220,,67,-28.4
227,0.99768,222,,67,-28.4
228,1.00594,253,,67,-28.4
229,1.01455,230,,67,-28.6
230,1.0233,236,,68,-28.6
231,1.03202,303,,69,-28.6
232,1.04046,225,,70,-28.6
233,1.04875,151,,73,-28.6
234,1.05725,221,,79,-28.6
235,1.06554,218,,85,-28.6
236,1.07397,295,,86,-28.6
237,1.08272,114,,85,-28.6
238,1.0911,98,,85,-28.4
239,1.09975,175,,86,-28.6
240,1.10825,128,,86,-28.6
241,1.11684,185,,86,-28.6
242,1.12539,179,,86,-28.4
243,1.13382,118,,84,-28.4
244,1.14215,73,,84,-28.2
245,1.15061,73,,68,-28.2
246,1.15929,179,,80,-28.2
247,1.168,190,,81,-28.2
248,1.17687,245,,81,-28.2
249,1.1857,239,,81,-28
250,1.19467,239,,82,-28
251,1.20412,209,,82,-27.8
252,1.21326,183,,82,-27.6
253,1.22211,209,,82,-27.6
254,1.23076,195,,82,-27.8
255,1.23959,195,,81,-27.6
256,1.24847,190,,81,-27.6
257,1.25701,77,,87,-27.6
258,1.26552,151,,90,-27.6
259,1.27436,105,,90,-27.6
260,1.28321,105,,90,-27.6
261,1.29192,95,,88,-27.8
262,1.3003,0,,89,-27.8
263,1.3086,0,,89,-27.8
264,1.31695,0,,89,-27.8
265,1.32487,0,,0,-27.8
266,1.33219,0,,89,-27.8
267,1.33805,0,,89,-27.8
268,1.34241,0,,89,-27.8
269,1.34501,0,,0,-27.8
270,1.34628,0,,0,-27.8
271,1.34701,0,,0,-27.8
272,1.34735,0,,0,-27.6
287,1.34735,0,,0,-25
288,1.35137,0,,0,-25
289,1.35626,0,,0,-25
290,1.36178,99,,61,-25
291,1.3681,268,,71,-25
292,1.37504,279,,77,-25
293,1.38226,317,,82,-25
294,1.38973,329,,82,-25
295,1.39773,329,,88,-25
296,1.40628,339,,94,-25.2
297,1.41515,323,,98,-25.2
298,1.42383,351,,99,-25.4
299,1.43254,72,,99,-25.6
300,1.44138,72,,88,-25.6
301,1.45012,246,,97,-25.8
302,1.45879,294,,88,-26
303,1.46754,277,,87,-26.4
304,1.47608,323,,87,-26.8
305,1.48466,241,,88,-27.4
306,1.49327,191,,89,-27.6
307,1.50198,183,,90,-28
308,1.51091,173,,91,-28.2
309,1.52012,158,,92,-28.2
