secs,km,power,hr,cad,alt
0,0,194,115,82,3745.2
1,0,199,116,83,2664.8
2,0,198,117,84,2156
3,0,190,118,84,1907
4,0,205,120,86,1782.6
5,0,201,120,86,1719.8
6,0,211,121,88,1687.6
7,0,209,122,89,1671.6
8,0,203,123,90,1663.6
9,0,203,124,90,1659.4
10,0,208,125,91,1657.4
11,0,206,125,91,1656.2
12,0,199,125,92,1655.8
13,0,194,126,91,1655.6
14,0,194,127,91,1655.4
15,0,199,128,90,1655.4
16,0,203,129,91,1655.2
17,0,203,131,91,1655
18,0,201,131,91,1655.2
19,0,198,132,91,1655.2
20,0,199,133,92,1655.2
21,0,195,135,92,1655.2
22,0,194,136,91,1655.2
23,0,192,137,91,1655.2
24,0,197,137,91,1655.2
25,0,196,138,93,1655.2
26,0,192,139,92,1655.2
27,0,194,139,92,1655.2
28,0,191,140,91,1655.2
29,0,191,141,91,1655
30,0,192,141,91,1655
31,0,197,141,92,1655
32,0,195,142,92,1655
33,0,192,142,92,1655
34,0,191,143,92,1655
35,0,193,143,92,1655
36,0,183,143,92,1655.2
37,0,186,143,91,1655.2
38,0,189,144,91,1655.2
39,0,189,144,91,1655.2
40,0,192,144,91,1655.2
41,0,193,144,91,1655.2
42,0,192,145,91,1655.2
43,0,189,145,92,1655.2
44,0,188,145,92,1655.2
45,0,190,145,92,1655.4
46,0,191,145,92,1655.4
47,0,193,145,93,1655.4
48,0,188,145,93,1655.4
49,0,188,145,92,1655.4
50,0,187,146,92,1655.4
51,0,188,146,92,1655.4
52,0,187,147,92,1655.4
53,0,188,147,92,1655.4
54,0,185,147,92,1655.4
55,0,189,147,92,1655.4
56,0,187,148,93,1655.4
57,0,192,147,93,1655.6
58,0,198,147,93,1655.6
59,0,194,147,93,1655.6
60,0,194,147,93,1655.6
61,0,193,146,93,1655.6
62,0,192,146,93,1655.6
63,0,198,146,93,1655.4
64,0,197,146,93,1655.4
65,0,192,146,93,1655.4
66,0,192,146,93,1655.4
67,0,186,146,93,1655.4
68,0,187,146,93,1655.4
69,0,185,146,93,1655.4
70,0,182,146,93,1655.2
71,0,182,146,92,1655.2
72,0,179,146,91,1655.2
73,0,179,146,92,1655
74,0,182,146,92,1655
75,0,185,145,93,1655
76,0,184,145,93,1655
77,0,185,144,93,1654.8
78,0,188,144,93,1654.8
79,0,188,144,93,1654.8
80,0,179,143,93,1654.8
81,0,181,143,93,1654.8
82,0,182,143,93,1654.8
83,0,183,143,93,1654.8
84,0,188,143,93,1654.8
85,0,189,143,94,1654.8
86,0,188,143,94,1654.8
87,0,179,143,94,1654.8
88,0,179,142,93,1654.8
89,0,178,142,93,1654.8
90,0,182,142,93,1654.8
91,0,181,142,92,1654.8
92,0,185,142,92,1655
93,0,183,142,92,1655
94,0,184,142,92,1654.8
95,0,188,142,93,1654.8
96,0,186,141,94,1654.8
97,0,182,141,94,1654.8
98,0,181,141,94,1654.8
99,0,186,141,94,1654.8
100,0,186,140,94,1654.8
101,0,189,140,95,1654.8
102,0,184,140,95,1654.8
103,0,183,139,95,1655
104,0,182,139,95,1655
105,0,183,139,95,1655
106,0,181,139,95,1655
107,0,174,139,94,1655
108,0,178,139,94,1655
109,0,177,139,93,1655
110,0,179,140,94,1655
111,0,182,139,94,1655
112,0,177,139,94,1655
113,0,183,139,95,1655
114,0,179,139,95,1655
115,0,178,138,95,1655
116,0,179,138,95,1654.8
117,0,180,138,94,1654.8
118,0,178,138,94,1654.8
119,0,177,138,94,1654.6
120,0,182,138,94,1654.6
121,0,180,138,94,1654.6
122,0,184,139,94,1654.6
123,0,180,139,94,1654.6
124,0,177,139,94,1654.6
125,0,183,140,93,1654.6
126,0,181,140,93,1654.6
127,0,181,140,93,1654.6
128,0,181,140,93,1654.6
129,0,177,140,93,1654.6
130,0,175,140,93,1654.6
131,0,178,140,93,1654.6
132,0,178,140,94,1654.6
133,0,180,140,94,1654.6
134,0,181,140,94,1654.6
135,0,183,141,95,1654.6
136,0,184,141,95,1654.6
137,0,185,141,95,1654.6
138,0,186,141,95,1654.6
139,0,181,141,95,1654.6
140,0,177,141,95,1654.4
141,0,175,140,95,1654.4
142,0,178,139,96,1654.4
143,0,172,139,95,1654.2
144,0,177,139,95,1654.2
145,0,172,139,94,1654.2
146,0,176,139,94,1654.2
147,0,177,139,94,1654.2
148,0,181,139,94,1654.2
149,0,174,139,93,1654.2
150,0,176,139,93,1654.2
151,0,174,139,93,1654.2
152,0,177,139,93,1654.2
153,0,173,139,93,1654.4
154,0,173,139,93,1654.4
155,0,174,139,93,1654.4
156,0,176,138,94,1654.4
157,0,180,138,93,1654.4
158,0,184,138,93,1654.4
159,0,190,137,94,1654.4
160,0,186,137,94,1654.4
161,0,185,137,94,1654.4
162,0,188,137,95,1654.4
163,0,189,137,95,1654.4
164,0,182,136,95,1654.4
165,0,181,135,94,1654.4
166,0,171,135,93,1654.4
167,0,187,134,92,1654.4
168,0,188,135,93,1654.4
169,0,181,135,92,1654.4
170,0,181,135,92,1654.4
171,0,183,135,92,1654.6
172,0,182,134,91,1654.6
173,0,182,134,91,1654.4
174,0,185,134,91,1654.4
175,0,186,134,91,1654.6
176,0,183,133,91,1654.6
177,0,190,134,91,1654.6
178,0,193,133,93,1654.6
179,0,187,134,94,1654.6
180,0,178,134,94,1654.6
181,0,181,134,94,1654.6
182,0,177,134,94,1654.6
183,0,179,135,94,1654.6
184,0,178,134,95,1654.6
185,0,184,135,95,1654.6
186,0,181,135,95,1654.6
187,0,185,135,96,1654.6
188,0,183,135,95,1654.6
189,0,176,135,95,1654.6
190,0,191,135,95,1654.6
191,0,192,135,96,1654.6
192,0,189,135,96,1654.6
193,0,184,136,96,1654.8
194,0,181,136,95,1654.8
195,0,180,138,95,1654.8
196,0,180,138,95,1654.8
197,0,182,139,95,1654.8
198,0,178,140,95,1654.8
199,0,180,140,94,1654.8
200,0,177,140,95,1654.8
201,0,179,141,94,1655
202,0,172,140,94,1655
203,0,176,140,93,1655
204,0,176,140,93,1655
205,0,176,139,93,1655
206,0,179,140,94,1655
207,0,179,139,94,1655
208,0,176,140,94,1655
209,0,175,139,94,1655
210,0,172,140,94,1655
211,0,172,140,93,1655
212,0,170,140,93,1655
213,0,172,140,93,1655
214,0,173,140,93,1655
215,0,172,139,93,1655
216,0,166,140,93,1655
217,0,171,139,93,1655
218,0,173,140,93,1655
219,0,170,139,93,1655
220,0,173,139,93,1655.2
221,0,172,139,93,1655.2
222,0,170,138,93,1655.2
223,0,174,138,93,1655.2
224,0,169,137,93,1655.2
225,0,173,136,93,1655.2
226,0,177,136,94,1655.2
227,0,178,135,93,1655.2
228,0,181,136,94,1655.2
229,0,183,135,95,1655.2
230,0,180,136,96,1655.2
231,0,178,136,96,1655.2
232,0,178,136,96,1655.2
233,0,180,136,96,1655.2
234,0,180,137,96,1655
235,0,179,137,96,1655
236,0,186,138,96,1655
237,0,186,138,96,1655
238,0,183,138,96,1655
239,0,180,138,96,1654.8
240,0,182,139,96,1654.6
241,0,179,138,96,1654.6
242,0,180,138,95,1654.6
243,0,179,138,95,1654.6
244,0,177,138,95,1654.4
245,0,178,137,95,1654.4
246,0,174,137,96,1654.2
247,0,185,137,96,1654.2
248,0,183,137,96,1654.2
249,0,181,137,95,1654.2
250,0,179,137,95,1654
251,0,181,137,95,1654
252,0,186,137,95,1654
253,0,185,136,95,1654
254,0,179,137,95,1654
255,0,176,136,95,1654
256,0,178,136,95,1654
257,0,177,135,95,1654
258,0,179,135,95,1654
259,0,171,134,94,1654.2
260,0,173,134,94,1654.2
261,0,175,134,95,1654.6
262,0,171,134,94,1654.6
263,0,168,134,94,1654.6
264,0,172,135,94,1654.6
265,0,172,135,94,1654.6
266,0,174,135,94,1654.6
267,0,172,135,94,1654.8
268,0,173,135,94,1654.8
269,0,174,135,94,1654.8
270,0,172,135,94,1654.8
271,0,170,136,94,1654.8
272,0,173,136,94,1654.8
273,0,173,136,94,1654.8
274,0,173,136,93,1654.8
275,0,173,137,94,1654.8
276,0,176,137,94,1654.8
277,0,173,137,94,1654.8
278,0,175,138,94,1654.8
279,0,174,138,94,1655
280,0,177,138,95,1655
281,0,178,138,95,1655
282,0,179,137,95,1655
283,0,180,137,95,1655
284,0,180,137,95,1655
285,0,174,137,96,1655
286,0,173,137,95,1655
287,0,178,137,95,1655.2
288,0,175,137,95,1655.2
289,0,175,138,95,1655.2
290,0,175,138,95,1655.2
291,0,172,138,94,1655.2
292,0,173,138,94,1655.2
293,0,172,138,94,1655.2
294,0,172,137,93,1655.2
295,0,175,137,94,1655.2
296,0,171,137,94,1655.2
297,0,172,136,94,1655.2
298,0,171,136,95,1655.2
299,0,172,136,95,1655.2
300,0,174,136,94,1655
301,0,178,137,95,1655
302,0,182,137,95,1655
303,0,178,138,95,1655
304,0,180,138,94,1655
305,0,178,138,94,1655
306,0,173,138,94,1655
307,0,171,138,94,1655
308,0,170,138,94,1655
309,0,175,137,94,1655
310,0,171,137,94,1655
311,0,168,137,93,1655
312,0,164,137,93,1655
313,0,169,136,94,1655
314,0,171,136,94,1655
315,0,170,135,94,1655
316,0,188,134,94,1655
317,0,190,133,95,1655.2
318,0,179,131,95,1655.2
319,0,183,131,95,1655.2
320,0,175,130,95,1655.4
321,0,173,130,94,1655.4
322,0,173,131,94,1655.4
323,0,176,130,94,1655.4
324,0,177,131,95,1655.4
325,0,178,131,95,1655.4
326,0,176,131,95,1655.4
327,0,175,132,95,1655.4
328,0,172,132,94,1655.4
329,0,169,132,94,1655.4
330,0,169,132,94,1655.4
331,0,169,132,94,1655.4
332,0,168,132,93,1655.4
