secs,km,power,hr,cad,alt
0,0,208,72,68,14.8
1,0,212,75,77,14.8
2,0,203,77,81,14.8
3,0,199,80,82,14.8
4,0,193,81,84,14.8
5,0,180,84,84,14.8
6,0,178,85,85,15
7,0,192,87,87,15
8,0,188,90,88,15
9,0,183,91,89,15
10,0,184,92,89,15
11,0,177,94,88,14.8
12,0,175,96,88,14.8
13,0,172,97,89,14.8
14,0,174,98,89,15
15,0,170,99,89,15
16,0,170,102,89,15
17,0,167,102,88,15
18,0,165,104,89,15
19,0,169,105,89,15
20,0,168,107,89,15
21,0,164,107,89,15
22,0,162,108,89,15
23,0,166,109,89,15
24,0,162,110,89,15
25,0,166,111,90,15
26,0,167,112,89,15
27,0,169,112,89,15
28,0,177,113,90,15
29,0,161,114,91,15
30,0,158,114,91,15
31,0,154,115,91,15
32,0,157,116,91,15
33,0,160,116,90,15
34,0,158,116,90,15
35,0,154,116,91,15
36,0,149,116,90,15
37,0,149,116,89,15
38,0,153,117,89,15
39,0,155,116,90,15
40,0,158,116,90,15
41,0,161,116,90,15.2
42,0,158,116,91,15.2
43,0,156,116,90,15.2
44,0,156,116,91,15.2
45,0,155,117,91,15.2
46,0,154,117,91,15.2
47,0,152,117,91,15.2
48,0,156,118,91,15.2
49,0,154,118,91,15.2
50,0,155,119,91,15.2
51,0,156,119,91,15.2
52,0,153,119,91,15.2
53,0,151,120,91,15.2
54,0,155,120,91,15.2
55,0,155,120,91,15.2
56,0,154,120,92,15.2
57,0,153,120,92,15.2
58,0,156,120,92,15.2
59,0,153,120,92,15.2
60,0,153,120,92,15.2
61,0,155,120,92,15.2
62,0,155,120,91,15.2
63,0,158,120,91,15.2
64,0,156,119,92,15.2
65,0,153,119,92,15.2
66,0,155,119,92,15.2
67,0,161,119,93,15.2
68,0,163,119,93,15.2
69,0,162,119,93,15.2
70,0,155,119,92,15.2
71,0,156,120,92,15.2
72,0,153,120,92,15.2
73,0,150,119,92,15.2
74,0,150,120,91,15.2
75,0,156,120,92,15.2
76,0,155,120,92,15.2
77,0,155,120,92,15.2
78,0,153,120,92,15.2
79,0,148,120,92,15.2
80,0,153,120,92,15.2
81,0,149,120,92,15.2
82,0,149,120,92,15.4
83,0,148,120,92,15.4
84,0,148,120,92,15.4
85,0,150,119,91,15.4
86,0,154,120,92,15.4
87,0,153,119,92,15.4
88,0,151,120,92,15.4
89,0,154,119,92,15.4
90,0,156,120,92,15.4
91,0,156,120,93,15.4
92,0,155,120,93,15.4
93,0,151,120,93,15.4
94,0,154,121,94,15.4
95,0,157,121,94,15.4
96,0,163,121,94,15.4
97,0,162,122,94,15.4
98,0,158,123,93,15.4
99,0,154,124,93,15.4
100,0,156,124,93,15.4
101,0,159,125,93,15.4
102,0,155,125,94,15.4
103,0,153,125,93,15.4
104,0,152,125,94,15.4
105,0,156,125,94,15.4
106,0,155,125,94,15.4
107,0,154,124,94,15.4
108,0,153,124,94,15.4
109,0,157,124,94,15.4
110,0,158,123,94,15.4
111,0,158,123,94,15.4
112,0,155,122,94,15.4
113,0,155,122,94,15.4
114,0,153,122,94,15.4
115,0,159,122,94,15.4
116,0,158,122,94,15.4
117,0,154,122,94,15.4
118,0,154,122,94,15.4
119,0,155,122,94,15.4
120,0,156,122,94,15.4
121,0,154,122,93,15.4
122,0,157,122,94,15.4
123,0,153,122,94,15.4
124,0,151,122,93,15.4
125,0,153,121,93,15.4
126,0,158,121,93,15.4
127,0,154,121,93,15.2
128,0,153,120,94,15.2
129,0,154,120,94,15.2
130,0,160,119,95,15.2
131,0,161,118,95,15.2
132,0,165,118,96,15.2
133,0,165,118,93,15.2
134,0,165,117,92,15.2
135,0,166,117,91,15.2
136,0,168,117,91,15.2
137,0,171,117,92,15
138,0,167,117,92,15
139,0,171,116,93,15
