secs,km,power,hr,cad,alt
0,0,499,157,,9.6
1,0.0071,381,157,,9.6
2,0.01452,318,158,,9.8
3,0.02203,267,159,,9.8
4,0.02963,213,159,,9.8
5,0.03736,185,160,,9.8
6,0.04522,74,160,,9.8
7,0.05258,74,160,,9.8
8,0.0595,74,160,,9.8
9,0.0661,221,160,,9.8
10,0.07328,275,159,,9.8
11,0.08119,274,159,,9.8
12,0.08937,287,160,,9.8
13,0.09768,280,160,,9.8
14,0.10593,269,160,,9.8
15,0.11417,255,161,,9.8
16,0.12245,248,161,,9.8
17,0.13096,262,162,,9.8
18,0.13963,278,162,,9.8
19,0.14848,254,162,,9.8
20,0.15749,250,163,,9.8
21,0.16655,240,163,,9.8
22,0.17563,234,164,,9.8
23,0.18487,209,165,,9.8
24,0.19415,200,165,,9.8
25,0.20347,217,165,,9.8
26,0.2129,225,166,,9.8
27,0.22229,198,166,,9.8
28,0.23173,188,166,,10
29,0.24121,196,167,,10
30,0.25055,189,167,,10
31,0.25988,196,167,,10.2
32,0.26932,198,167,,10.2
33,0.27872,229,167,,10.2
34,0.28815,210,168,,10.2
35,0.29776,214,168,,10.2
36,0.30754,226,168,,10.2
37,0.31713,209,168,,10.2
38,0.32661,203,168,,10
39,0.3361,199,168,,10
40,0.34552,216,168,,10
41,0.355,208,169,,9.8
42,0.36458,203,169,,9.8
43,0.37424,216,169,,9.8
44,0.3838,226,170,,9.8
45,0.39343,223,170,,9.6
46,0.40312,213,170,,9.6
47,0.41261,220,170,,9.6
48,0.42215,223,170,,9.6
49,0.43185,242,170,,9.6
50,0.44134,217,170,,9.6
51,0.45074,208,170,,9.6
52,0.46018,177,170,,9.6
53,0.46974,194,170,,9.4
54,0.47944,208,170,,9.4
55,0.48877,204,170,,9.4
56,0.49817,208,171,,9.4
57,0.50741,207,170,,9.2
58,0.51682,200,171,,9.2
59,0.52633,228,171,,9.2
60,0.53583,214,171,,9.4
61,0.54538,205,171,,9.4
62,0.55487,235,171,,9.4
63,0.56428,226,170,,9.4
64,0.57343,213,171,,9.4
65,0.58251,211,170,,9.4
66,0.59187,204,170,,9.4
67,0.60124,201,171,,9.4
68,0.61041,199,170,,9.4
69,0.61957,181,170,,9.4
70,0.62842,162,170,,9.4
71,0.63719,146,170,,9.4
72,0.64585,0,170,,9.4
73,0.65379,0,169,,9.4
74,0.66212,0,168,,9.4
75,0.67031,0,167,,9.4
76,0.67831,264,167,,9.4
77,0.68651,287,166,,9.4
78,0.69491,315,165,,9.4
79,0.70361,316,165,,9.4
80,0.7123,305,165,,9.6
81,0.72125,294,165,,9.6
