secs,km,power,hr,cad,alt
0,0,283,79,,-11.2
1,0.00598,281,80,,-11.2
2,0.01219,271,80,,-11.2
3,0.01867,254,81,,-11.2
4,0.02539,220,81,,-11.2
5,0.03226,0,82,,-11.2
6,0.03931,0,81,,-11.2
7,0.04643,0,81,,-11.2
8,0.05299,284,81,,-11.2
9,0.05936,263,81,,-11.2
10,0.0653,89,81,,-11.2
11,0.0706,89,82,,-11.2
12,0.07691,239,83,,-11.2
13,0.08378,258,85,,-11.2
14,0.09086,271,86,,-11.2
15,0.09829,259,88,,-11.2
16,0.10603,242,90,,-11.2
17,0.11366,213,93,,-11.4
18,0.12143,206,96,,-11.4
19,0.1292,203,99,,-11.4
20,0.13685,197,102,,-11.4
21,0.14461,212,105,,-11.4
22,0.15243,213,107,,-11.4
23,0.1604,206,110,,-11.4
24,0.16847,196,112,,-11.4
25,0.17662,198,114,,-11.4
26,0.18491,188,115,,-11.4
27,0.19324,183,117,,-11.4
28,0.20163,182,118,,-11.4
29,0.21005,172,120,,-11.4
30,0.21857,175,121,,-11.4
31,0.22711,173,121,,-11.2
32,0.23578,164,122,,-11.2
33,0.24454,155,123,,-11.4
34,0.25333,163,123,,-11.4
35,0.26217,173,123,,-11.4
36,0.27102,186,124,,-11.2
37,0.28,209,124,,-11.2
38,0.2891,217,124,,-11.2
39,0.29829,232,124,,-11.2
40,0.30758,231,124,,-11.2
41,0.31684,217,124,,-11.2
42,0.32617,213,124,,-11.4
43,0.33556,192,124,,-11.4
44,0.34492,202,124,,-11.4
45,0.35425,207,124,,-11.4
46,0.36381,191,125,,-11.4
47,0.3733,201,125,,-11.6
48,0.38279,209,125,,-11.8
49,0.39235,187,126,,-11.8
50,0.40186,186,126,,-11.8
51,0.4114,180,126,,-12
52,0.42099,174,127,,-12
53,0.43046,203,127,,-12
54,0.44001,192,127,,-12
55,0.44963,199,128,,-12
56,0.45924,198,129,,-12.2
57,0.46882,195,129,,-12.2
58,0.4784,189,129,,-12.2
59,0.48795,199,130,,-12.2
60,0.49752,191,130,,-12.2
61,0.50701,194,130,,-12.2
62,0.51657,188,131,,-12.2
63,0.52613,184,131,,-12.2
64,0.53566,194,131,,-12.2
65,0.54514,191,131,,-12.2
66,0.5546,199,131,,-12.2
67,0.56394,193,131,,-12.4
68,0.5733,196,132,,-12.4
69,0.5826,203,132,,-12.4
70,0.59188,199,132,,-12.4
71,0.60114,189,132,,-12.4
72,0.61035,186,132,,-12.4
73,0.61953,209,132,,-12.2
74,0.62874,205,133,,-12.2
75,0.63794,210,132,,-12.2
76,0.64708,207,132,,-12.2
77,0.6562,213,132,,-12.2
78,0.66531,205,131,,-12
79,0.67437,184,131,,-12
80,0.68345,215,130,,-12
81,0.69247,221,130,,-12
82,0.7015,224,129,,-12
83,0.71056,211,128,,-12
84,0.7195,198,128,,-12
85,0.72836,194,128,,-12
86,0.73717,194,128,,-12
87,0.74594,205,127,,-12
88,0.75467,209,127,,-12
89,0.76348,203,127,,-12
90,0.77226,48,126,,-11.8
91,0.78096,48,125,,-11.8
92,0.78932,49,124,,-11.8
93,0.79755,188,123,,-11.8
94,0.8059,220,123,,-11.8
95,0.81428,227,122,,-11.8
96,0.82274,242,122,,-11.8
97,0.83108,250,122,,-11.8
98,0.83933,252,123,,-11.8
99,0.84749,250,123,,-11.8
100,0.85557,253,124,,-11.8
101,0.86375,259,125,,-11.8
